Feature,Score
and,0.06941287275540087
bad,0.06935930884222818
the,0.0654655055317035
worst,0.04626396927611309
of,0.04183119115747802
as,0.03739598515820197
stupid,0.03491356964622461
his,0.034397620720074684
is,0.03411053168528366
boring,0.03297362076085808
life,0.030166402628056144
in,0.028973061200324612
ridiculous,0.026362327797504026
outstanding,0.024138158887087258
most,0.02398240659489459
waste,0.02394439929299297
movie,0.02367298374065363
supposed,0.023510033090769156
wasted,0.023050138764728834
mess,0.02238477420918661
also,0.022218957106887482
dull,0.02211053371029592
perfect,0.021962974013598147
awful,0.021593892130722603
he,0.021184096462540603
plot,0.020543911746798593
great,0.020441605088317938
from,0.020293112387184786
memorable,0.019711292230811583
lame,0.01943196236007083
maybe,0.018629085357985242
many,0.018396296030624204
wonderfully,0.018330909981975285
best,0.018206389753157137
terrible,0.017798279900581693
perfectly,0.017627433522401592
true,0.017441595988042957
world,0.017269327906232257
very,0.017266834151215438
subtle,0.01718791685350407
excellent,0.01715686374998937
both,0.016927665695676275
wonderful,0.01666532871996218
why,0.016589984500183452
poorly,0.016458204048656055
performances,0.016125360535142907
for,0.01605308537880268
family,0.015661135545163796
star,0.015594301717323233
american,0.01544707427682912
realistic,0.015262954389172023
script,0.01515795202087955
different,0.015016656409591933
war,0.014978591609201786
nothing,0.01481069749274122
effective,0.01469510348044234
have,0.014665563626145128
own,0.01464195465774154
allows,0.014619372898059368
that,0.014414846920637103
looks,0.014342146048486715
least,0.01419030554529277
we,0.014011369396049522
hilarious,0.01400282318816537
worse,0.013695595603490096
bland,0.013641133406769423
finest,0.013563950984209705
its,0.013561212116046217
others,0.013392140065698221
you,0.013351798287177363
it,0.013331165877683904
unfunny,0.013242737529860937
terrific,0.013232372330164943
would,0.013003205233933612
quite,0.012992064755707022
ludicrous,0.012932104084735885
gives,0.012598921910513483
none,0.012502567891438221
performance,0.012501399675155067
brilliant,0.012382916466592175
portrayal,0.012265949272491583
although,0.01215603662956899
but,0.012142953571222082
this,0.011955674565713448
often,0.011883210129940536
poor,0.011867554858923324
badly,0.01174763601144524
if,0.011725279791606202
more,0.011687614579685479
like,0.01167960807115842
unfortunately,0.011636072027374267
especially,0.011618927439572269
fiction,0.011602460171610263
