Feature,Score
and,0.07242080453203026
the,0.0691533377796425
bad,0.06537322428989378
worst,0.04356659712944988
of,0.040647809298690385
is,0.037555266849270685
his,0.036521204047025635
stupid,0.03456086988110685
life,0.03346774362053573
as,0.031694671259740015
boring,0.03065472519188872
in,0.02978532894208885
most,0.02763561095590361
great,0.026445884688817145
wasted,0.02540504061611748
also,0.024512948148569524
mess,0.02400961702408211
he,0.023557288955470934
outstanding,0.023024722666686648
ridiculous,0.022820460504842432
supposed,0.021861496058581453
awful,0.021860189323019252
waste,0.021833458721925436
both,0.02110818890525723
from,0.020963919005411613
world,0.020821504920679468
many,0.020253623342042615
best,0.020159442794115856
movie,0.01975779103575437
perfect,0.0197031557361127
plot,0.019260606804810898
wonderfully,0.01917869841323616
own,0.01880019123861021
very,0.01861047659172721
wonderful,0.018187577134475497
subtle,0.01814462045756038
lame,0.01813930474237402
perfectly,0.01795954185208959
memorable,0.01756003817158258
why,0.017389152613902392
for,0.01723315746092946
hilarious,0.017063428922924784
excellent,0.017037112929860876
brilliant,0.016761070796046718
true,0.016582353064709343
it,0.01624308965408694
dull,0.015950282108599945
worse,0.01573662518879282
poorly,0.01550155420286048
family,0.015251980770616402
terrible,0.015204027482594418
different,0.015102742867751151
allows,0.015029527325831182
although,0.014900788850139235
that,0.01489756324892444
bland,0.014885528599392184
performances,0.014769592841779478
performance,0.014696816834540494
who,0.01462526202544534
ludicrous,0.014567072980115281
have,0.014545609604865506
realistic,0.01454221957936308
script,0.014450474832363613
unfunny,0.014243838700651379
maybe,0.014076272782637234
superb,0.013919936208866668
story,0.013900988868383535
terrific,0.013719712028877895
quite,0.013670536141935474
tale,0.013548330898017658
unfortunately,0.013494249256736146
war,0.01345577373812179
least,0.01335672105231589
nothing,0.013352369350379534
effective,0.013312793546363055
you,0.013098272441916414
pointless,0.013089995853406311
would,0.012968840611481403
finest,0.012737552023118326
this,0.012734425004137906
american,0.012676781305547058
seen,0.01262913864599402
throughout,0.012602680298831714
strong,0.012551625849833492
none,0.012357153264232146
overall,0.01229247119273702
star,0.012287925009636269
always,0.012186365304452051
portrayal,0.012154638924690708
oscar,0.01214854625767181
but,0.012107367272518155
its,0.012076563087694336
others,0.012011894065368178
fantastic,0.01200346346079706
no,0.01194023136704958
idiotic,0.011801553945935184
was,0.011740497063329247
if,0.011692378678663906
young,0.011607243470522999
job,0.011576928215962123
religion,0.011576433545143705
inept,0.011487564470582634
powerful,0.01138397212376252
stupidity,0.011250211905234342
well,0.011167422418577488
one,0.011044712024065095
sometimes,0.010952769354429348
period,0.010909848987819215
should,0.010767361982117696
dark,0.01074696550582388
animated,0.010638900099388726
damon,0.01062890509042258
only,0.01061529609441303
more,0.010605169698191474
complex,0.010601352381426787
into,0.010600426970424626
especially,0.010585107149081785
gives,0.010539838221194975
badly,0.010536107331641231
culture,0.010493554832014085
simple,0.010477651465481075
poor,0.010420384634974078
flaws,0.010406040774959768
her,0.010357463632117314
era,0.01023216637265556
action,0.010141730168761742
political,0.010082287223569852
history,0.010051725928540756
people,0.0099937093616701
fails,0.009933665146411474
looks,0.009907758144381607
fiction,0.009895851784777254
breathtaking,0.009887550821868207
has,0.009839203326834078
cameron,0.009827862654682495
uninteresting,0.009824992797828336
laughable,0.009806423710265855
get,0.009804438043037766
minute,0.00976903886393965
their,0.009745849764780434
deserves,0.009694600473857617
they,0.009681791202170387
other,0.009659993960027036
works,0.009649023248226363
yet,0.00963762825232628
jokes,0.009561519823832354
anger,0.009544912365236913
murphy,0.009543700461532523
sat,0.009506680131568634
better,0.009452683277308749
classic,0.009436572917102426
beautifully,0.009422030214650712
am,0.009412466496738547
dumb,0.009396695820603873
death,0.009318692380806848
takes,0.009294325460477149
jackie,0.009280785554283577
unique,0.009250438782819614
solid,0.009247642910165
reason,0.00924547146120891
first,0.009244690257633636
often,0.009240912652660804
portrayed,0.00916728301326919
father,0.009165627274966504
apparently,0.009150439340623984
visual,0.009096759299617618
him,0.00908755257361693
while,0.009066980535266445
friends,0.0090603777213768
offbeat,0.009051920331968333
small,0.009020944065219916
town,0.008993908816824936
will,0.008943689370338292
be,0.008918465358332739
idea,0.00886155045063497
bore,0.008848941392125997
nomination,0.00884877597500977
anyway,0.008808066934258063
not,0.008782787241779388
batman,0.008732158342099727
so,0.00872280440206552
turkey,0.00870454364707618
chuckle,0.008652555030114195
joe,0.008632554433476769
change,0.008577439761454975
there,0.008576985557359196
we,0.008566674667563334
heres,0.008538205539689092
do,0.008486424466696008
insulting,0.00847089948519264
love,0.008467102179331887
magnificent,0.008466517315808386
teacher,0.008463788142235362
ordinary,0.00844891908056744
any,0.008413901432382187
masterpiece,0.008408783275952847
cops,0.008366127121015587
reality,0.008363265618552052
she,0.00836030743421401
beautiful,0.008348775519380625
color,0.008348715402344387
embarrassing,0.008312481518222614
shows,0.008286587207543605
finds,0.008270287728531556
flawless,0.008264266418661737
flat,0.008217134618234145
mood,0.008199307824919289
did,0.008186030658314913
animation,0.008183444537987361
court,0.008169925792263166
had,0.008168154475625689
become,0.008130362477112851
contrast,0.008027723517486596
forgot,0.008023548162073957
sloppy,0.008017040560201139
sucks,0.007977338878249363
