Feature,Score
bad,0.06829511448443804
and,0.06725258292284964
the,0.0619647366608993
worst,0.048205168770100726
of,0.040809081286326654
his,0.03492658528855608
stupid,0.03373613052344959
is,0.03316603643606264
as,0.03002371507021273
life,0.02993631236948735
in,0.029302276367709656
waste,0.027983963425083136
boring,0.027596993987240248
movie,0.026601775191400057
wasted,0.025192098282306286
awful,0.024590503767620397
ridiculous,0.024210727279913913
mess,0.02399826029170604
great,0.023675505317048207
also,0.022726438784685832
most,0.02256388194963066
supposed,0.022311828012383073
plot,0.022294846095416765
both,0.02220960598440902
lame,0.020862827045327936
perfect,0.020243031241025666
wonderful,0.020104834063718102
outstanding,0.01997857446325768
perfectly,0.019766143398212366
from,0.019496159644732503
he,0.01937043793265303
best,0.019177861432483456
excellent,0.019147014323182776
it,0.01865478193367509
wonderfully,0.018385779619868203
why,0.01722531325362764
pointless,0.017146779116006816
very,0.016961053742593157
terrible,0.01689943645131875
family,0.016867443908983426
poorly,0.016458204048656055
dull,0.016436225298410045
allows,0.016427585794179578
true,0.016382894980443763
nothing,0.016255815107062643
memorable,0.01585109983858657
many,0.015566274174894534
realistic,0.015558392414797395
this,0.015496677105297785
bland,0.015358320451174468
quite,0.015290834611371262
subtle,0.015207569356243789
maybe,0.014976067594944964
own,0.014951047693449682
world,0.014930858632073551
fails,0.014506432166280558
performances,0.0144780646068694
hilarious,0.014438280606808185
american,0.014409695182830307
different,0.014294677024142
brilliant,0.014257609443286245
terrific,0.014160106303031994
would,0.013876627227942473
have,0.013831118448910606
worse,0.013806498755439711
finest,0.013666853812553392
script,0.013601367202310644
star,0.013392581613772436
that,0.013380336268735693
portrayal,0.013306120692045176
effective,0.013287023785027774
superb,0.013257653053386664
no,0.013152426605897771
era,0.01308109348958253
for,0.012975613056787294
you,0.012884650691005861
but,0.012749331279494402
people,0.012706521904718993
we,0.012692791220560107
stupidity,0.012691029431261658
unfortunately,0.012590762061410743
often,0.012535894205697118
unfunny,0.012478105227913039
ludicrous,0.0124768994220672
who,0.012400634017022849
job,0.012373049342219722
its,0.012309353604068374
her,0.012241319841384879
solid,0.012162906082526015
least,0.012141701228426283
young,0.012137621599399462
if,0.011927718853926295
performance,0.011927271932830386
strong,0.011920158074953502
fantastic,0.011902010511625538
story,0.01174452472179266
oscar,0.011620315630516354
others,0.011615505725563358
war,0.011614896678301068
action,0.011537146970950651
beautifully,0.011515317982695228
although,0.011486395756981405
marvelous,0.011346741252448944
laughable,0.011330862742683134
town,0.011220932401748485
political,0.011215299569302228
yet,0.011087780745657416
takes,0.011068577634097743
well,0.01100857107499964
especially,0.01100469499687129
painfully,0.010921035541971769
gives,0.010885227011011245
not,0.010820524955515998
tale,0.010744283444761193
small,0.010647967007008097
breathtaking,0.010588744779357007
they,0.010585094155883157
am,0.010557151739834625
attempt,0.010544182729163909
seen,0.010472785637799076
sometimes,0.010448639581166153
she,0.01036812368158413
him,0.010349723104347341
deserves,0.0102579760736764
poor,0.010254647706181674
history,0.010211035685839698
minute,0.010056413284823873
powerful,0.010007958039074172
inept,0.009986497931312566
more,0.0099807826544962
reason,0.009935704602081041
guess,0.009885823015235995
animated,0.009741047111214707
idiotic,0.009717270868049743
nomination,0.009709645243863085
culture,0.009619555454972617
bore,0.009554155790923669
visual,0.009541437530101393
damon,0.009497744630983296
insulting,0.00946827653863569
looks,0.00944935328909513
overall,0.009440835683552473
ordinary,0.009426124258550939
images,0.009425066029093432
anyway,0.009412584051217254
beautiful,0.00940624873263296
none,0.009335316314131092
was,0.0092438414605438
garbage,0.009150061086769856
so,0.009138761162479248
john,0.009123588096499935
personal,0.009100111787856191
america,0.009091788375619636
could,0.009085128542998921
whatsoever,0.009037804337109323
murphy,0.009037720658467085
mother,0.008980895424876345
badly,0.008977552462305138
throughout,0.008935391485336064
has,0.008931210527582167
dark,0.008926364541377407
joke,0.008899158897342496
only,0.008888448152499007
flat,0.008883161249550353
begins,0.008874001155365185
any,0.008865087312177722
their,0.008852172337629027
ending,0.00877203836193563
delightful,0.008771080628455552
unique,0.008768843585130415
just,0.008744016769344776
better,0.00874275835135685
love,0.008729502769044384
embarrassing,0.00872664937538492
big,0.008702196670429041
films,0.008697057676592457
works,0.008685094271584037
detail,0.008664433490574663
jackie,0.008589101026813317
fiction,0.008587332775213397
cameron,0.008573952457803125
contrast,0.008572498301368414
will,0.008568605351476855
while,0.008562080431216867
heres,0.008473368315500607
simple,0.008456383598460793
bunch,0.008399618809504461
be,0.008368125693870132
friends,0.0083535523361008
batman,0.008347123846157434
anger,0.008336675316383713
jokes,0.008285428160410668
court,0.00828537528743678
being,0.00827394657636793
turkey,0.008264266418661737
masterpiece,0.008195597634371388
through,0.008167297990341105
do,0.008167247272343636
captures,0.008138266290215745
between,0.008113522498846226
finds,0.008072414080132373
get,0.008051174298214114
period,0.008042935631215942
off,0.00803276667423225
predictable,0.008028233051274092
magnificent,0.008017040560201139
project,0.007983570641049265
mcconaughey,0.007951936310438446
pain,0.007948069680613568
minutes,0.007926073155273272
did,0.007906739415581732
intelligent,0.007904184510518775
apparently,0.007896377378843078
an,0.007873524404246268
natural,0.007837544484208925
refreshing,0.007826332038179062
there,0.007813626177288868
highly,0.007812811470318204
truman,0.00781034450617768
freedom,0.007809985912648254
portrayed,0.007807008349300704
ryan,0.007761040359346771
nevertheless,0.0077559591326347155
teacher,0.007752096292044985
nonsense,0.00774744668202576
men,0.007734735751228516
zero,0.007730370303951406
pretty,0.007722247083980727
social,0.007710651194751561
arnold,0.007692724270922158
lucas,0.007674008896108697
death,0.007664052486289652
idea,0.007655676204057826
unlike,0.007628500359671997
always,0.007627231483422814
share,0.007625687231120337
classic,0.007612343858102388
mature,0.007595364855267461
first,0.007578937639708405
chemistry,0.007570858975206596
details,0.007549426262466352
even,0.007528906083025144
father,0.00751980354308579
compelling,0.007507499985516586
should,0.007497084140102972
human,0.007469078934070783
joe,0.007461194746989475
day,0.007435141583234661
feel,0.007424363729176875
sucks,0.00741293690260203
year,0.007392533208732011
seagal,0.007371756923823303
power,0.007344234135886141
husband,0.007342689607920505
uninspired,0.007337535739623258
understanding,0.007267309306276948
subplot,0.007262364586923309
reminder,0.007260122118463053
keen,0.007260122118463053
pulp,0.007252815407750135
flaws,0.007251779730777286
chris,0.007238171496241175
touching,0.007235952271527957
mood,0.007203132922697697
definitely,0.007189673871581981
filmmakers,0.007125645234682065
science,0.007123038043364338
julie,0.007113888803075952
sex,0.007113514984156799
religion,0.00708366435563812
chan,0.007075655326406194
mad,0.007057140987674848
jedi,0.0070514489714261774
one,0.007038404307799784
frank,0.007020105647799091
greatest,0.006983700580908803
home,0.006940706306385991
eddie,0.006938018288010439
aliens,0.006936329027125376
hanks,0.006934882005703025
complex,0.00691846937921603
at,0.006917394653321529
tries,0.006916247897033712
car,0.006911625106105546
girls,0.006905595978542123
enjoyed,0.006902173016496427
give,0.006899670379962641
clich,0.006888657025459266
forgot,0.006885880100761854
respectively,0.006865656803943132
dumb,0.006860615682930615
narration,0.006857311197613014
several,0.006850842714391736
save,0.00684447713577041
schumacher,0.006840782638436682
may,0.006836903913579717
jungle,0.006836778210140726
had,0.006834006507115742
got,0.006821885268429528
spielbergs,0.006812606627914719
despite,0.006811505275786889
black,0.006811008938762408
anna,0.006799823500644564
sweet,0.006796177630268629
when,0.006791365723947118
insult,0.006790997690487077
ben,0.006789842828652137
animation,0.006782761216174937
movies,0.006772696074037965
normal,0.0067720478182450305
into,0.0067709610779354
redeeming,0.006763292622445238
show,0.006763165262961945
become,0.006748925287322738
reeves,0.006733640976698485
series,0.006729998526788572
attempts,0.006724751895303416
lifeless,0.006712649767846468
refreshingly,0.006698941965808669
melancholy,0.006698941965808669
degenerates,0.006698941965808669
scream,0.006686816062053236
vampires,0.006674771710334704
intense,0.006648714613914697
your,0.006640649948825517
friendship,0.00663858901866865
german,0.006637516995527171
almost,0.006630135561620731
random,0.006621616328983393
creates,0.006619191163325988
thin,0.0066169713601530455
disney,0.006613846392175549
sat,0.006593943977409089
lonely,0.00658219998554832
bother,0.0065787275738153905
because,0.006578133847080725
commanding,0.006551032745074958
performed,0.006550355110459094
are,0.006539436633613449
italian,0.006533947027813514
laugh,0.006528280137161113
guy,0.0065221454301654935
rent,0.006518852265898989
beauty,0.006489120998218745
poignant,0.0064884215224169095
class,0.0064685342184643835
horrible,0.006459976898181008
new,0.00645911314683234
astounding,0.006446756068273274
rock,0.006438333633416837
whom,0.006416850607363189
joy,0.006415923638544485
west,0.0064091516949240646
reality,0.006407974321056664
view,0.006401057556049583
darth,0.006395060820453602
carter,0.0063910648178487905
else,0.006390084009238239
uplifting,0.006383118935229026
trailer,0.0063616297132433886
giving,0.006356749017281338
innocence,0.00633414228723983
fascinating,0.006328239449774231
clearly,0.0063251251189746505
cops,0.006306945406362008
stunning,0.006306002002397171
martin,0.0062850026741941845
like,0.006282600675013628
freddie,0.0062727013274344046
vulnerable,0.00625305768784723
remains,0.006243063129618864
please,0.006241559915272865
bugs,0.006233301880320119
harris,0.006233079696861377
flying,0.00622597240630951
nick,0.006218755563256795
anywhere,0.0062151298824479895
master,0.006213404530288291
extremely,0.006204052408110616
spielberg,0.006200070850632677
see,0.006197396966775459
liam,0.006194252509214793
musical,0.0061929516905765425
stiller,0.006178244897905638
alien,0.006172157596591288
too,0.006166053750930822
flawless,0.0061660220369457175
deep,0.006159653719145397
blair,0.006159478233773608
offbeat,0.006158918221694898
miscast,0.006158918221694898
wild,0.006148962940356384
failure,0.006145855566679459
opera,0.006145788652547779
feeble,0.006138216135630592
effortlessly,0.006136164296460356
courage,0.006136164296460356
sees,0.006132982967443912
sam,0.0061203065706101345
sadly,0.006107496708003257
hatred,0.006107269817362426
fits,0.006106868474342608
hour,0.006104286315447238
much,0.006087509139907299
vince,0.006084264825427899
man,0.006069687801190327
heart,0.006066032257645793
inane,0.006056245899819568
bmovie,0.006052516941782438
anything,0.006050569865801658
lives,0.006048218656227622
chilling,0.006044439614121044
change,0.006041473131829345
other,0.006040045334598454
gibson,0.006034133582322743
able,0.0060329648044172846
obvious,0.006014276629468185
than,0.006010896717256742
christian,0.006004688279805825
sons,0.006004076302758454
language,0.005993512168959714
right,0.005979429163822103
relationship,0.005974415344066064
flawed,0.005974111973607643
moving,0.005971898278363974
wars,0.005967172911109153
