Feature,Score
and,0.05104323126447351
the,0.04762079676229284
bad,0.04474667199335232
worst,0.031204201972351697
of,0.029400664035047853
his,0.02505448550481716
as,0.02467031915134291
boring,0.023739644615020476
is,0.02249446781843982
stupid,0.022377951288340966
life,0.022069781501858288
waste,0.018810011648467736
awful,0.018670835699023686
perfect,0.018232740495973312
great,0.01734119362880098
in,0.0170787498794591
supposed,0.017063295836745537
most,0.016312953932199347
ridiculous,0.016120819214006907
both,0.016078282320291945
from,0.015983883143496302
also,0.01598022710603944
wasted,0.015977138696287273
mess,0.015456986078995321
movie,0.015319719276459911
best,0.015185381902810834
perfectly,0.01505451121377032
he,0.014906328421526649
outstanding,0.014844507390980788
world,0.01416551090793602
plot,0.01415385413518843
very,0.013898478383201737
lame,0.013694285565741704
dull,0.013044093427652125
why,0.012740074681419779
terrible,0.012341995687492086
wonderfully,0.012280341128838855
own,0.011865247993244671
excellent,0.011774696527575249
script,0.011530463759224069
poorly,0.011407957733406505
effective,0.011362074969802766
memorable,0.011319565448976774
family,0.01116227423894103
it,0.01114682791024016
wonderful,0.011011984739336664
brilliant,0.011005132407438539
subtle,0.010965775902014828
for,0.010925334185427953
allows,0.010727177786603596
american,0.010726108263866701
many,0.010679115008047442
true,0.010590890944232078
realistic,0.010494419531928145
different,0.010462318331573201
least,0.010327774344990711
terrific,0.010134011880757125
that,0.010133970815141124
hilarious,0.010055099036095444
bland,0.01003347645544823
young,0.00987626823030067
quite,0.009820981990104139
maybe,0.009787964551708613
its,0.009593437071750808
star,0.009579250225898613
unfortunately,0.009559890328318547
pointless,0.009536383538969823
performances,0.009521828557453092
you,0.009452981593216427
era,0.009371209454838901
nothing,0.009111389309352182
who,0.009091698261664241
although,0.009057608519239004
this,0.009021324457841585
sometimes,0.00888132980362855
war,0.008869865148105107
performance,0.00880841719121591
oscar,0.008792021078526937
reason,0.008680755955859874
no,0.008670277236081627
worse,0.008632261262854643
unfunny,0.008619391367768995
ludicrous,0.008615076920768548
finest,0.008588253829513951
story,0.008505222839746078
portrayal,0.00850210815511905
but,0.008474463955582984
she,0.008457881573879321
superb,0.00835761735901104
people,0.00832212768402367
seen,0.0082673700691954
more,0.008263699956075416
often,0.008215498444081886
job,0.008150715265864122
poor,0.008133007618287783
looks,0.008011718768839039
we,0.007997500303523407
am,0.007997159204525315
laughable,0.007977771127842523
fails,0.0079232687315533
political,0.007903094630382546
strong,0.00787899036700223
others,0.007799537722511039
especially,0.007737816927176412
overall,0.007728624740461626
better,0.00765004856268405
beautiful,0.007520960469360832
only,0.007518476666523041
get,0.007511183018897912
gives,0.007460600735537279
fantastic,0.007454420325803146
dumb,0.007421578721240385
would,0.007405202971829697
insulting,0.007400429337108407
tale,0.0073733225385046695
have,0.007353331849692913
damon,0.007348871796181858
magnificent,0.007346725906620933
visual,0.0073370060204467746
their,0.007266001081716322
works,0.007220438754908796
yet,0.007197713922970299
one,0.007197263687401277
was,0.0071674491886747
satisfying,0.0071145032338318336
so,0.007096533764795045
him,0.006994152106980624
well,0.006956995933792683
dark,0.006934553837283232
animated,0.006900588376050383
beautifully,0.006894460997446282
while,0.006891141259454125
always,0.006857667329187323
will,0.006844219900731713
bore,0.006831559609350361
powerful,0.006793305741602891
mood,0.0067871043736576694
portrayed,0.00674664305004285
idea,0.006745896243899612
painfully,0.006718330858016448
personal,0.006694136595227509
cameron,0.006670920713560409
heres,0.006643335743979371
inept,0.006619168700244361
america,0.006573694950208346
there,0.006554287767600244
films,0.006499577491086338
period,0.006497986942870947
culture,0.006484707117263644
deserves,0.0064380373616571875
first,0.006415445453273487
anger,0.006388406934190346
court,0.006373998838774632
like,0.00635329446016962
flawless,0.00634233904424665
her,0.006306589939183714
if,0.006301765072086702
any,0.006284900815613191
vulnerable,0.006274313056757555
solid,0.006272524671664307
nonsense,0.00626343415537238
captures,0.006261379036800343
turkey,0.006226744007793357
anyway,0.006215819975847867
has,0.006170372205099093
embarrassing,0.00613369343636631
mother,0.006128916569211383
small,0.006127855862002426
view,0.006107530793190867
history,0.006065724702007636
batman,0.006058047528258944
dog,0.006057093999143679
throughout,0.006048039721018488
idiotic,0.006033529887031923
badly,0.0060254213500112695
between,0.006023719124291442
unique,0.005997442317295383
lucas,0.005923524224137493
should,0.0059194753834611894
touching,0.00590995526363987
love,0.005903944870946294
father,0.0058594410677271615
come,0.005857269915824019
stupidity,0.005834560857207899
highly,0.005827438660440059
not,0.005819834221989437
seagal,0.005811240922373805
apparently,0.005809833385399082
may,0.005808863847006878
intelligent,0.005801719844061956
being,0.005783869668165233
flat,0.005780271764218415
lives,0.005762552693195668
do,0.0057191968636923236
contrast,0.005715259021965673
none,0.005709287380732677
rare,0.005703311036953035
into,0.005700799840847339
they,0.005700638362405679
girls,0.005681535792556223
flaws,0.005667662693110443
mature,0.005657893328472599
animation,0.00565302974930967
natural,0.005645615383456339
guess,0.0056213910379718166
new,0.005621252092674224
epic,0.005619314588584884
fiction,0.00560948627476106
normal,0.0056038316322592485
breathtaking,0.005601855999994392
minutes,0.005598045883321167
reeves,0.005588374730060408
action,0.005575729054326253
jackie,0.005564401034350323
sons,0.00556167145505383
save,0.005541948676918541
lifeless,0.005531931631618189
are,0.005518863272456807
sets,0.005497359539393263
whatsoever,0.005491898856467135
chemistry,0.005460135420316568
extremely,0.005442459194695772
anna,0.005430672394865284
truman,0.005428655726038727
refreshing,0.005424799986388777
lovingly,0.005421629061330126
big,0.005418024062759307
nomination,0.005410627526918441
other,0.005391367938998274
fits,0.005386731761190261
got,0.005356900427710177
be,0.005349158908928975
attempt,0.005337734746212559
than,0.005306585869899379
finds,0.0052672005584590235
town,0.005262089820900047
complex,0.0052523563684419745
scream,0.005247423293603384
ending,0.00524399108031009
marvelous,0.005238847075869401
disney,0.005237124372068776
sweet,0.005235890934370791
aliens,0.005232620855723768
friendship,0.005224833164282675
could,0.005220196715821732
science,0.005210212750738982
julie,0.005209109334447348
sam,0.005201979349058132
avoids,0.005185157163866564
sat,0.005171021025142318
murphy,0.005169835447671843
poignant,0.0051647978321207235
at,0.005155702003400224
human,0.005151891302054536
definitely,0.005140672325953518
shows,0.005131993478235557
schumacher,0.005130969824079344
an,0.005109538411342304
jokes,0.005099574609791671
each,0.005094188116631862
gags,0.005085398069303115
spielbergs,0.005069618868351047
carrey,0.005069146723457273
detail,0.005060295759606419
joe,0.005048806198023805
masterpiece,0.005036791334026737
fashioned,0.005032333176933978
incoherent,0.005032333176933974
delivers,0.0050086989916260285
reality,0.00500388575203603
compelling,0.005001240743580521
talent,0.0049968996549540606
write,0.004995777263900315
filmmakers,0.0049906821675427294
german,0.004982151252873242
against,0.004972152975698996
see,0.004957853435918055
simple,0.004955153053835601
chan,0.004953834033340121
ripoff,0.0049442922842709725
some,0.004934819214058745
can,0.004915364885418225
uplifting,0.004910385373181205
men,0.004906116870652432
right,0.004893718244442659
bunch,0.004892229553676594
frank,0.004877995813640457
minute,0.004867925133534348
controversial,0.004857033858321423
day,0.004845230733772129
friends,0.004833977401980992
whom,0.004827703833980181
atrocious,0.004825786015113007
astounding,0.004825786015113007
parody,0.004819471714725368
when,0.004814081370737477
documentary,0.004801642665297392
uninvolving,0.004799088332151068
wars,0.004778876733321877
uninteresting,0.004773717422191804
similar,0.004771602180614377
bother,0.004762598496108772
black,0.004759903614973776
courage,0.004735826093109069
bugs,0.004729242454064912
horror,0.004716862702915354
because,0.004711917469217708
garbage,0.004707801367671736
begins,0.004704294220044083
car,0.004696091203079977
relationship,0.004664922043885036
follows,0.0046499391744184125
musical,0.004646229977434876
sloppy,0.004643662055053923
ugh,0.004643377788819875
melancholy,0.004643352736335402
overwrought,0.004643352736335399
dread,0.004643352736335399
religion,0.004630409539657765
clich,0.004617239418452561
makes,0.004616489044989836
pretty,0.00460462448746152
pulp,0.004604601903795464
towards,0.004600857733631475
deep,0.004597539852704374
off,0.0045952346095370356
themes,0.00458484823875926
fascinating,0.004584789539050166
had,0.004580525107225505
elliot,0.004580076528873399
emotionally,0.004570550586842455
teacher,0.004567890047520997
private,0.0045646836522196844
frightening,0.004560959201567627
class,0.004560713204138599
classic,0.0045517698482067815
nowhere,0.004544635627417391
darker,0.004540360176481223
images,0.0045388278724018665
share,0.0045361549409587325
dream,0.004535431091005274
spectacular,0.00453304412927371
community,0.004526221057892878
takes,0.004526188381817877
vampires,0.0045246824862474515
did,0.004523674228930267
sucks,0.00451980998205609
bit,0.0045119531851342785
death,0.0045084780565770345
blame,0.004508329090103786
innocence,0.004507511053889112
fascination,0.004503295655712441
nevertheless,0.004498660353658188
feel,0.004498059160161501
giving,0.004491935438483254
however,0.004484043746069219
delightful,0.004475098279693836
affecting,0.004468550792481417
wife,0.004468326198061957
final,0.004466526619545632
imaginative,0.0044654074206764895
winner,0.004456297318834793
details,0.004452166921004865
artist,0.004444576064644963
joy,0.004441644840477925
chris,0.004441603567967434
through,0.004432821973675397
freddie,0.004429124645533817
sees,0.004427249343379418
creates,0.004421163779980345
project,0.004421057395844048
sense,0.004413571896101502
during,0.004406929419632834
movies,0.004402801346557843
almost,0.004389194188418991
decades,0.004380827609361737
ben,0.00437247091362369
moving,0.004364721350738345
just,0.004363109503497539
amazing,0.0043598821973873094
