Feature,Score
and,0.04811333704497225
bad,0.04807620936957738
the,0.04537723058323209
worst,0.03206773986525077
of,0.028995172210270332
as,0.025920921676669456
stupid,0.0242002423635646
his,0.023842613820090487
is,0.023643618865055276
boring,0.022855572263242724
life,0.02090975692927414
in,0.020082595683195658
ridiculous,0.018272973185838336
outstanding,0.016731296776492755
most,0.01662333751429373
waste,0.016596992860140415
movie,0.01640886193527541
supposed,0.016295913151737406
wasted,0.015977138696287273
mess,0.015515943130568872
also,0.015401007473621258
dull,0.015325854101967854
perfect,0.015223573514237036
awful,0.014967745447725318
he,0.014683696735719998
plot,0.014239954504966967
great,0.014169040933088253
from,0.014066113635963386
memorable,0.013662826634979862
lame,0.013469209922629878
maybe,0.012912697992299278
many,0.012751340726373147
wonderfully,0.012706018571104523
best,0.012619707725576128
terrible,0.012336827531904598
perfectly,0.01221840584656047
true,0.012089593083578515
world,0.011970185948370956
very,0.011968457409111465
subtle,0.01191375610670583
excellent,0.01189223173555684
both,0.011733363750419605
wonderful,0.011551525615346689
why,0.011499300981836045
poorly,0.011407957733406505
performances,0.011177248190447039
for,0.011127150869605078
family,0.010855471947498392
star,0.01080914626816424
american,0.010707095982884492
realistic,0.010579473801870201
script,0.010506691706336004
different,0.01040875305174645
war,0.010382368542677496
nothing,0.010265993209220052
effective,0.010185869545504427
have,0.010165394078785256
own,0.010149029588900722
allows,0.010133377105844457
that,0.009991610501242941
looks,0.009941218096687337
least,0.009835970280003936
we,0.009711941192655726
hilarious,0.009706017412756182
worse,0.009493063478648114
bland,0.009455313160544793
finest,0.009401814381957986
its,0.00939991594321308
others,0.00928272412820276
you,0.009254761338162599
it,0.00924046004169373
unfunny,0.00917916618171883
terrific,0.009171981572773824
would,0.00901313504614384
quite,0.009005413055070055
ludicrous,0.008963851485042805
gives,0.008732907200367042
none,0.008666119683710052
performance,0.008665309937886943
brilliant,0.008583183635927121
portrayal,0.00850210815511905
although,0.008425922516568776
but,0.008416854031562709
this,0.008287042116916908
often,0.008236813597569934
poor,0.008225962190604185
badly,0.008142840779577764
if,0.008127344628828487
more,0.008101237093380495
like,0.008095687404568966
unfortunately,0.008065510518567368
especially,0.008053626795870777
fiction,0.008042212555511546
fails,0.008002175474870563
oscar,0.008001032534215614
no,0.007993099808384488
not,0.007878857359596269
superb,0.007830579409785578
pointless,0.007770022769957093
sucks,0.007769762742726541
am,0.007740442606191283
fantastic,0.007679324624048148
powerful,0.00765141334306558
laughable,0.007628155806247001
embarrassing,0.0075897491209869425
